session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased
S-15929,U-6929,P-1387,258,0.28,6,1,0,0
S-15930,U-6930,P-1439,263,0.26,8,1,0,0
S-15931,U-6931,P-1283,99,0.31,3,1,0,0
S-15932,U-6932,P-1775,196,0.79,0,1,0,0
S-15933,U-6933,P-1748,299,0.33,3,1,0,0
S-15934,U-6934,P-1821,193,0.29,6,0,0,0
S-15935,U-6935,P-1694,285,0.63,9,0,0,0
S-15936,U-6936,P-1131,162,0.25,8,0,0,0
S-15937,U-6937,P-1502,248,0.98,5,1,0,0
S-15938,U-6938,P-1334,16,0.89,2,0,0,0
S-15939,U-6939,P-1346,226,0.37,0,1,0,0
S-15940,U-6940,P-1012,286,0.74,1,1,0,0
S-15941,U-6941,P-1977,73,0.76,5,1,0,0
S-15942,U-6942,P-1934,16,0.74,8,0,0,0
S-15943,U-6943,P-1754,215,0.85,9,0,0,0
S-15944,U-6944,P-1885,52,0.61,2,0,0,0
S-15945,U-6945,P-1949,90,0.92,9,1,0,0
S-15946,U-6946,P-1999,147,0.11,4,0,0,0
S-15947,U-6947,P-1750,178,0.72,7,1,0,0
S-15948,U-6948,P-1205,32,0.32,6,0,0,0
S-15949,U-6949,P-1766,9,0.4,5,0,0,0
S-15950,U-6950,P-1468,66,0.86,2,0,0,0
S-15951,U-6951,P-1088,69,0.57,9,1,0,0
S-15952,U-6952,P-1020,184,0.71,4,1,0,0
S-15953,U-6953,P-1205,204,0.61,2,0,0,0
S-15954,U-6954,P-1150,244,0.49,6,1,0,0
S-15955,U-6955,P-1253,2,0.49,3,0,0,0
S-15956,U-6956,P-1056,240,0.73,0,0,0,0
S-15957,U-6957,P-1688,217,0.59,1,0,0,0
S-15958,U-6958,P-1003,251,0.94,8,1,0,0
S-15959,U-6959,P-1674,197,0.28,2,0,0,0
S-15960,U-6960,P-1871,29,0.92,3,0,0,0
S-15961,U-6961,P-1559,159,0.88,8,1,0,0
S-15962,U-6962,P-1982,251,0.13,6,0,0,0
S-15963,U-6963,P-1546,264,0.1,8,0,1,0
S-15964,U-6964,P-1040,36,0.83,9,1,0,0
S-15965,U-6965,P-1632,49,0.77,7,1,1,0
S-15966,U-6966,P-1112,189,0.75,5,1,0,0
S-15967,U-6967,P-1029,3,0.66,0,1,0,0
S-15968,U-6968,P-1078,210,0.38,7,0,0,0
S-15969,U-6969,P-1002,11,0.96,3,1,0,0
S-15970,U-6970,P-1581,29,0.52,3,1,0,0
S-15971,U-6971,P-1822,170,0.6,1,0,0,0
S-15972,U-6972,P-1869,45,0.27,7,1,0,0
S-15973,U-6973,P-1147,6,0.54,1,0,0,0
S-15974,U-6974,P-1826,74,0.29,1,0,0,0
S-15975,U-6975,P-1807,165,0.4,6,0,0,0
S-15976,U-6976,P-1232,3,0.59,6,1,0,0
S-15977,U-6977,P-1699,250,0.83,4,0,0,0
S-15978,U-6978,P-1669,284,0.89,5,1,0,0
S-15979,U-6979,P-1219,20,0.46,4,1,0,0
S-15980,U-6980,P-1203,275,0.67,5,0,0,0
S-15981,U-6981,P-1969,29,0.98,1,1,0,0
S-15982,U-6982,P-1528,240,0.68,9,1,0,0
S-15983,U-6983,P-1792,255,0.92,8,1,0,0
S-15984,U-6984,P-1230,89,0.75,3,1,0,0
S-15985,U-6985,P-1970,95,0.17,2,0,0,0
S-15986,U-6986,P-1564,286,0.2,2,1,0,0
S-15987,U-6987,P-1650,113,0.29,5,1,0,0
S-15988,U-6988,P-1505,233,0.49,4,1,0,0
S-15989,U-6989,P-1436,77,0.96,0,0,0,0
S-15990,U-6990,P-1143,153,0.5,2,0,0,0
S-15991,U-6991,P-1913,244,0.45,7,1,0,0
S-15992,U-6992,P-1936,27,0.73,7,0,0,0
S-15993,U-6993,P-1495,236,0.51,7,1,1,0
S-15994,U-6994,P-1568,157,0.78,8,1,0,0
S-15995,U-6995,P-1094,28,0.67,6,1,0,0
S-15996,U-6996,P-1074,52,0.34,5,1,0,0
S-15997,U-6997,P-1057,75,0.25,7,0,0,0
S-15998,U-6998,P-1000,229,0.72,2,1,1,0
S-15999,U-6999,P-1695,49,0.18,7,1,0,0
S-16000,U-7000,P-1068,136,0.59,2,1,0,0
S-16001,U-7001,P-1855,33,0.12,8,1,0,0
S-16002,U-7002,P-1055,199,0.37,9,0,0,0
S-16003,U-7003,P-1873,212,0.21,6,0,0,0
S-16004,U-7004,P-1497,9,0.46,8,1,0,0
S-16005,U-7005,P-1482,230,0.35,1,0,0,0
S-16006,U-7006,P-1081,86,0.48,7,1,0,0
S-16007,U-7007,P-1709,71,0.47,6,0,0,0
S-16008,U-7008,P-1582,298,0.35,0,1,0,0
S-16009,U-7009,P-1575,207,0.66,3,1,0,0
S-16010,U-7010,P-1248,28,0.95,9,1,0,0
S-16011,U-7011,P-1426,189,0.24,0,0,0,0
S-16012,U-7012,P-1698,148,0.31,9,1,0,0
S-16013,U-7013,P-1235,4,0.21,4,1,0,0
S-16014,U-7014,P-1929,278,0.77,8,1,0,0
S-16015,U-7015,P-1974,230,0.55,3,1,0,0
S-16016,U-7016,P-1918,282,0.46,7,1,0,0
S-16017,U-7017,P-1261,180,0.46,5,1,1,1
S-16018,U-7018,P-1288,130,0.98,2,0,1,0
S-16019,U-7019,P-1810,281,0.84,8,1,0,0
S-16020,U-7020,P-1437,59,0.29,4,0,0,0
S-16021,U-7021,P-1788,200,0.26,7,0,0,0
S-16022,U-7022,P-1802,37,0.71,1,1,0,0
S-16023,U-7023,P-1394,244,0.84,5,0,0,0
S-16024,U-7024,P-1257,214,0.24,3,1,0,0
S-16025,U-7025,P-1190,235,0.22,9,1,0,0
S-16026,U-7026,P-1176,127,0.73,5,1,0,0
S-16027,U-7027,P-1867,104,0.83,3,1,0,0
S-16028,U-7028,P-1926,65,0.32,4,1,0,0
S-16029,U-7029,P-1226,28,0.56,1,0,1,0
S-16030,U-7030,P-1815,258,0.83,1,1,0,0
S-16031,U-7031,P-1619,167,0.65,1,0,0,0
S-16032,U-7032,P-1325,183,0.4,0,0,0,0
S-16033,U-7033,P-1616,154,0.14,5,1,1,1
S-16034,U-7034,P-1427,274,0.82,0,0,0,0
S-16035,U-7035,P-1447,298,0.22,6,1,0,0
S-16036,U-7036,P-1044,130,0.39,1,1,0,0
S-16037,U-7037,P-1497,48,0.31,5,0,0,0
S-16038,U-7038,P-1326,132,0.16,6,0,0,0
S-16039,U-7039,P-1366,112,0.26,3,1,0,0
S-16040,U-7040,P-1548,152,0.48,8,1,0,0
S-16041,U-7041,P-1969,39,0.92,3,0,0,0
S-16042,U-7042,P-1062,125,0.26,9,1,0,0
S-16043,U-7043,P-1926,119,0.84,1,0,0,0
S-16044,U-7044,P-1430,281,0.36,9,1,0,0
S-16045,U-7045,P-1865,277,0.21,8,1,0,0
S-16046,U-7046,P-1822,5,0.66,5,0,0,0
S-16047,U-7047,P-1805,181,0.69,8,1,0,0
S-16048,U-7048,P-1115,111,0.58,7,1,0,0
S-16049,U-7049,P-1204,80,0.57,6,0,0,0
S-16050,U-7050,P-1389,148,0.82,8,1,0,0
S-16051,U-7051,P-1470,113,0.18,5,0,1,1
S-16052,U-7052,P-1175,166,0.24,8,1,0,0
S-16053,U-7053,P-1293,9,0.73,6,0,0,0
S-16054,U-7054,P-1317,223,0.7,8,0,0,0
S-16055,U-7055,P-1958,120,0.72,0,0,0,0
S-16056,U-7056,P-1463,122,0.36,3,1,0,0
S-16057,U-7057,P-1634,44,0.85,5,1,0,0
S-16058,U-7058,P-1131,134,0.18,0,0,0,0
S-16059,U-7059,P-1016,161,0.94,2,0,0,0
S-16060,U-7060,P-1863,203,0.29,8,0,0,0
S-16061,U-7061,P-1152,235,0.44,8,0,0,0
S-16062,U-7062,P-1591,258,0.96,6,0,0,0
S-16063,U-7063,P-1617,259,0.81,2,1,1,0
S-16064,U-7064,P-1340,142,0.71,7,0,0,0
S-16065,U-7065,P-1494,134,0.63,4,1,0,0
S-16066,U-7066,P-1183,241,1.0,1,1,0,0
S-16067,U-7067,P-1977,208,0.6,4,0,0,0
S-16068,U-7068,P-1729,101,0.69,7,0,0,0
S-16069,U-7069,P-1160,228,0.53,1,1,1,1
S-16070,U-7070,P-1924,239,0.54,0,1,0,0
S-16071,U-7071,P-1834,148,0.32,3,0,0,0
S-16072,U-7072,P-1755,217,0.81,1,1,0,0
S-16073,U-7073,P-1705,226,0.98,8,0,0,0
S-16074,U-7074,P-1411,162,0.39,3,1,0,0
S-16075,U-7075,P-1675,274,0.25,0,0,0,0
S-16076,U-7076,P-1325,201,0.54,4,1,0,0
S-16077,U-7077,P-1684,55,0.18,6,1,0,0
S-16078,U-7078,P-1792,142,0.66,4,1,0,0
S-16079,U-7079,P-1460,84,0.9,6,1,0,0
S-16080,U-7080,P-1354,103,0.42,3,0,0,0
S-16081,U-7081,P-1707,229,0.8,9,1,0,0
S-16082,U-7082,P-1098,54,0.84,5,0,0,0
S-16083,U-7083,P-1185,251,0.84,9,0,0,0
S-16084,U-7084,P-1447,261,0.72,0,0,0,0
S-16085,U-7085,P-1669,34,0.7,9,1,0,0
S-16086,U-7086,P-1270,123,0.6,7,0,0,0
S-16087,U-7087,P-1574,99,0.71,5,1,0,0
S-16088,U-7088,P-1566,60,0.25,1,1,0,0
S-16089,U-7089,P-1865,7,0.43,1,0,0,0
S-16090,U-7090,P-1394,202,0.83,2,1,0,0
S-16091,U-7091,P-1156,29,0.36,9,1,0,0
S-16092,U-7092,P-1211,45,0.28,9,0,0,0
S-16093,U-7093,P-1650,277,0.26,1,0,0,0
S-16094,U-7094,P-1851,22,0.23,1,0,0,0
S-16095,U-7095,P-1914,5,0.2,2,0,0,0
S-16096,U-7096,P-1395,252,0.29,1,1,0,0
S-16097,U-7097,P-1675,254,0.41,9,0,0,0
S-16098,U-7098,P-1079,237,0.11,6,0,1,0
S-16099,U-7099,P-1508,46,0.7,3,0,0,0
S-16100,U-7100,P-1649,271,0.98,0,1,0,0
S-16101,U-7101,P-1825,272,0.87,2,1,0,0
S-16102,U-7102,P-1686,29,0.27,0,0,0,0
S-16103,U-7103,P-1775,175,0.89,6,0,0,0
S-16104,U-7104,P-1664,165,0.93,6,0,0,0
S-16105,U-7105,P-1612,262,0.58,5,1,0,0
S-16106,U-7106,P-1853,97,0.69,9,0,0,0
S-16107,U-7107,P-1855,62,0.87,6,0,0,0
S-16108,U-7108,P-1651,155,0.26,7,0,1,0
S-16109,U-7109,P-1318,248,0.78,7,0,0,0
S-16110,U-7110,P-1726,284,0.49,5,0,0,0
S-16111,U-7111,P-1459,291,0.61,0,0,0,0
S-16112,U-7112,P-1119,219,0.92,5,1,0,0
S-16113,U-7113,P-1493,5,0.12,0,0,0,0
S-16114,U-7114,P-1843,195,0.28,4,1,0,0
S-16115,U-7115,P-1873,252,0.56,2,1,0,0
S-16116,U-7116,P-1839,271,0.68,9,1,0,0
S-16117,U-7117,P-1921,253,0.23,8,0,0,0
S-16118,U-7118,P-1138,109,0.61,9,1,0,0
S-16119,U-7119,P-1279,64,0.87,1,1,0,0
S-16120,U-7120,P-1522,16,0.46,8,1,0,0
S-16121,U-7121,P-1282,151,0.74,7,0,0,0
S-16122,U-7122,P-1749,97,0.19,1,1,0,0
S-16123,U-7123,P-1443,3,0.27,5,0,0,0
S-16124,U-7124,P-1714,292,0.66,4,1,0,0
S-16125,U-7125,P-1424,231,0.94,3,0,0,0
S-16126,U-7126,P-1639,65,0.94,7,0,0,0
S-16127,U-7127,P-1053,119,0.42,6,1,0,0
S-16128,U-7128,P-1897,209,0.17,6,0,0,0
S-16129,U-7129,P-1617,206,0.41,8,0,0,0
S-16130,U-7130,P-1426,107,0.55,2,1,0,0
S-16131,U-7131,P-1584,77,0.72,9,0,0,0
S-16132,U-7132,P-1999,83,0.42,0,1,0,0
S-16133,U-7133,P-1143,292,0.41,7,0,0,0
S-16134,U-7134,P-1951,35,0.58,3,1,0,0
S-16135,U-7135,P-1210,111,0.27,6,1,0,0
S-16136,U-7136,P-1042,5,0.8,6,1,0,0
S-16137,U-7137,P-1978,276,0.31,2,1,0,0
S-16138,U-7138,P-1518,30,0.69,4,1,0,0
S-16139,U-7139,P-1421,154,0.4,0,0,0,0
S-16140,U-7140,P-1619,179,0.89,8,1,0,0
S-16141,U-7141,P-1737,249,0.46,9,1,0,0
S-16142,U-7142,P-1518,74,0.21,4,0,0,0
S-16143,U-7143,P-1497,173,0.44,0,1,0,0
S-16144,U-7144,P-1364,161,0.3,7,0,0,0
S-16145,U-7145,P-1639,32,0.66,6,1,1,1
S-16146,U-7146,P-1902,99,0.46,6,0,0,0
S-16147,U-7147,P-1426,101,0.98,3,0,1,0
S-16148,U-7148,P-1913,48,0.43,5,0,0,0
S-16149,U-7149,P-1632,148,0.25,9,0,0,0
S-16150,U-7150,P-1791,121,0.61,7,0,0,0
S-16151,U-7151,P-1502,216,0.61,7,1,0,0
S-16152,U-7152,P-1396,168,0.22,5,0,0,0
S-16153,U-7153,P-1570,207,0.56,4,1,0,0
S-16154,U-7154,P-1035,258,0.22,1,0,0,0
S-16155,U-7155,P-1578,257,0.84,9,1,0,0
S-16156,U-7156,P-1601,276,0.18,9,1,1,1
S-16157,U-7157,P-1935,58,0.63,1,1,0,0
S-16158,U-7158,P-1654,113,0.77,7,1,0,0
S-16159,U-7159,P-1043,52,0.48,9,0,1,0
S-16160,U-7160,P-1509,222,0.98,1,0,0,0
S-16161,U-7161,P-1113,177,0.98,8,0,0,0
S-16162,U-7162,P-1862,234,0.28,9,1,0,0
S-16163,U-7163,P-1509,149,0.3,9,0,0,0
S-16164,U-7164,P-1948,221,0.37,9,1,0,0
S-16165,U-7165,P-1786,24,0.85,4,0,0,0
S-16166,U-7166,P-1158,218,0.5,5,0,0,0
S-16167,U-7167,P-1107,179,0.91,8,1,0,0
S-16168,U-7168,P-1129,266,0.46,1,0,0,0
S-16169,U-7169,P-1601,19,0.34,5,0,0,0
S-16170,U-7170,P-1776,202,0.69,3,0,0,0
S-16171,U-7171,P-1068,180,0.24,7,0,0,0
S-16172,U-7172,P-1743,281,0.17,5,0,0,0
S-16173,U-7173,P-1275,130,0.52,6,0,0,0
S-16174,U-7174,P-1289,129,0.38,8,1,0,0
S-16175,U-7175,P-1753,170,0.24,5,1,0,0
S-16176,U-7176,P-1478,208,0.27,6,1,0,0
S-16177,U-7177,P-1069,62,0.58,5,0,0,0
S-16178,U-7178,P-1770,251,0.29,6,1,0,0
S-16179,U-7179,P-1912,176,0.76,2,0,0,0
S-16180,U-7180,P-1202,136,0.54,4,0,0,0
S-16181,U-7181,P-1444,168,0.41,0,0,0,0
S-16182,U-7182,P-1133,86,0.22,0,1,0,0
S-16183,U-7183,P-1375,80,0.54,0,1,0,0
S-16184,U-7184,P-1755,167,0.74,1,0,0,0
S-16185,U-7185,P-1018,59,0.36,8,0,0,0
S-16186,U-7186,P-1879,98,0.53,2,0,0,0
S-16187,U-7187,P-1889,248,0.73,1,1,0,0
S-16188,U-7188,P-1079,64,0.93,8,1,0,0
S-16189,U-7189,P-1363,139,0.95,4,0,0,0
S-16190,U-7190,P-1651,29,0.27,2,0,0,0
S-16191,U-7191,P-1320,250,0.86,9,0,0,0
S-16192,U-7192,P-1278,87,0.57,1,1,0,0
S-16193,U-7193,P-1193,38,0.88,2,1,0,0
S-16194,U-7194,P-1106,249,0.51,1,0,0,0
S-16195,U-7195,P-1223,170,0.18,6,1,0,0
S-16196,U-7196,P-1841,265,0.71,8,0,0,0
S-16197,U-7197,P-1559,117,0.73,9,0,0,0
S-16198,U-7198,P-1174,101,0.45,0,1,0,0
S-16199,U-7199,P-1429,260,0.52,7,1,0,0
S-16200,U-7200,P-1921,195,0.18,0,1,1,0
S-16201,U-7201,P-1917,88,0.79,2,1,0,0
S-16202,U-7202,P-1587,23,0.73,9,1,0,0
S-16203,U-7203,P-1831,78,0.97,8,1,0,0
S-16204,U-7204,P-1581,81,0.8,6,0,0,0
S-16205,U-7205,P-1301,137,0.64,0,0,0,0
S-16206,U-7206,P-1870,272,0.69,2,0,0,0
S-16207,U-7207,P-1951,146,0.64,4,1,0,0
S-16208,U-7208,P-1900,18,0.9,1,1,0,0
S-16209,U-7209,P-1010,2,0.39,7,1,0,0
S-16210,U-7210,P-1859,159,0.67,6,1,0,0
S-16211,U-7211,P-1884,206,0.7,0,0,0,0
S-16212,U-7212,P-1858,57,0.43,2,1,0,0
S-16213,U-7213,P-1957,89,0.22,2,1,0,0
S-16214,U-7214,P-1640,260,0.23,5,1,0,0
S-16215,U-7215,P-1892,170,0.8,5,0,0,0
S-16216,U-7216,P-1560,102,0.74,8,0,0,0
S-16217,U-7217,P-1152,111,0.55,4,1,0,0
S-16218,U-7218,P-1044,224,0.15,7,1,0,0
S-16219,U-7219,P-1722,103,0.55,6,1,0,0
S-16220,U-7220,P-1007,37,0.26,4,0,0,0
S-16221,U-7221,P-1916,143,0.36,7,1,0,0
S-16222,U-7222,P-1588,63,0.68,2,1,0,0
S-16223,U-7223,P-1625,114,0.79,1,0,0,0
S-16224,U-7224,P-1516,94,0.2,4,1,0,0
S-16225,U-7225,P-1336,261,0.13,9,1,0,0
S-16226,U-7226,P-1523,4,0.52,4,1,0,0
S-16227,U-7227,P-1168,2,0.98,9,0,0,0
S-16228,U-7228,P-1329,24,0.75,6,0,0,0
S-16229,U-7229,P-1546,251,0.27,0,0,0,0
S-16230,U-7230,P-1724,14,0.72,4,0,0,0
S-16231,U-7231,P-1156,276,0.53,0,0,0,0
S-16232,U-7232,P-1310,249,0.76,4,0,1,1
S-16233,U-7233,P-1525,84,0.94,0,1,0,0
S-16234,U-7234,P-1454,273,1.0,5,1,0,0
S-16235,U-7235,P-1337,107,0.67,3,0,0,0
S-16236,U-7236,P-1642,161,0.78,1,1,1,1
S-16237,U-7237,P-1115,260,0.88,7,1,0,0
S-16238,U-7238,P-1294,282,0.32,1,0,0,0
S-16239,U-7239,P-1610,296,0.14,0,1,1,1
S-16240,U-7240,P-1808,51,0.21,5,1,0,0
S-16241,U-7241,P-1928,272,0.76,8,1,0,0
S-16242,U-7242,P-1430,49,0.17,4,1,0,0
S-16243,U-7243,P-1495,185,0.61,1,1,0,0
S-16244,U-7244,P-1483,135,0.9,9,1,0,0
S-16245,U-7245,P-1173,153,0.44,3,0,0,0
S-16246,U-7246,P-1810,228,0.14,2,1,1,1
S-16247,U-7247,P-1935,181,0.18,1,1,0,0
S-16248,U-7248,P-1196,194,0.83,0,0,0,0
S-16249,U-7249,P-1859,108,0.97,5,1,0,0
S-16250,U-7250,P-1650,202,0.12,7,1,0,0
S-16251,U-7251,P-1254,107,0.21,7,1,0,0
S-16252,U-7252,P-1449,1,0.79,2,1,0,0
S-16253,U-7253,P-1304,204,0.62,4,0,0,0
S-16254,U-7254,P-1793,270,0.7,7,1,0,0
S-16255,U-7255,P-1109,291,0.65,6,0,0,0
S-16256,U-7256,P-1313,180,0.69,2,0,0,0
S-16257,U-7257,P-1015,274,0.28,9,1,0,0
S-16258,U-7258,P-1182,199,0.93,4,1,0,0
S-16259,U-7259,P-1998,272,0.94,8,0,0,0
S-16260,U-7260,P-1240,231,0.34,4,0,0,0
S-16261,U-7261,P-1658,33,0.98,9,1,0,0
S-16262,U-7262,P-1405,284,0.57,3,0,0,0
S-16263,U-7263,P-1365,160,0.66,7,1,0,0
S-16264,U-7264,P-1390,267,0.45,1,0,0,0
S-16265,U-7265,P-1443,3,0.64,2,1,0,0
S-16266,U-7266,P-1378,276,0.48,3,1,0,0
S-16267,U-7267,P-1341,256,0.43,4,1,0,0
S-16268,U-7268,P-1656,127,0.58,6,1,0,0
S-16269,U-7269,P-1942,121,0.93,7,1,0,0
S-16270,U-7270,P-1892,26,0.75,0,1,0,0
S-16271,U-7271,P-1762,265,0.22,8,0,0,0
S-16272,U-7272,P-1027,66,0.74,5,1,0,0
S-16273,U-7273,P-1342,1,0.7,3,1,0,0
S-16274,U-7274,P-1136,156,0.59,8,1,0,0
S-16275,U-7275,P-1450,91,0.26,1,1,0,0
S-16276,U-7276,P-1732,84,0.88,9,0,0,0
S-16277,U-7277,P-1431,124,0.13,5,0,0,0
S-16278,U-7278,P-1848,146,0.29,1,1,0,0
S-16279,U-7279,P-1916,289,0.77,0,1,0,0
S-16280,U-7280,P-1936,221,0.27,2,0,0,0
S-16281,U-7281,P-1687,97,0.47,0,1,0,0
S-16282,U-7282,P-1086,213,0.33,3,1,0,0
S-16283,U-7283,P-1965,64,0.79,7,0,0,0
S-16284,U-7284,P-1707,274,0.15,7,0,0,0
S-16285,U-7285,P-1273,256,0.88,0,0,0,0
S-16286,U-7286,P-1025,132,0.36,2,1,0,0
S-16287,U-7287,P-1475,156,0.27,9,0,0,0
S-16288,U-7288,P-1853,163,0.17,2,1,0,0
S-16289,U-7289,P-1494,163,0.99,5,0,0,0
S-16290,U-7290,P-1175,154,0.74,7,1,0,0
S-16291,U-7291,P-1279,9,0.2,5,0,0,0
S-16292,U-7292,P-1563,72,0.61,9,1,0,0
S-16293,U-7293,P-1644,159,0.6,7,1,0,0
S-16294,U-7294,P-1535,118,0.63,6,0,1,0
S-16295,U-7295,P-1930,78,0.11,2,1,0,0
S-16296,U-7296,P-1157,261,0.58,6,0,1,1
S-16297,U-7297,P-1534,249,0.18,9,0,1,0
S-16298,U-7298,P-1263,245,0.47,0,1,0,0
S-16299,U-7299,P-1181,117,0.85,3,0,0,0
S-16300,U-7300,P-1047,95,0.7,6,1,0,0
S-16301,U-7301,P-1674,159,0.87,6,0,0,0
S-16302,U-7302,P-1592,122,0.68,0,1,0,0
S-16303,U-7303,P-1783,206,0.51,6,1,1,0
S-16304,U-7304,P-1185,247,0.94,0,0,0,0
S-16305,U-7305,P-1038,119,0.69,5,0,0,0
S-16306,U-7306,P-1252,280,0.2,7,1,1,1
S-16307,U-7307,P-1118,139,0.68,1,0,0,0
S-16308,U-7308,P-1414,141,0.38,7,1,1,0
S-16309,U-7309,P-1931,97,0.19,5,1,0,0
S-16310,U-7310,P-1513,160,0.66,9,0,1,1
S-16311,U-7311,P-1893,245,0.31,0,1,0,0
S-16312,U-7312,P-1720,295,0.18,4,1,0,0
S-16313,U-7313,P-1489,133,0.18,2,0,0,0
S-16314,U-7314,P-1624,138,0.53,5,1,0,0
S-16315,U-7315,P-1330,73,0.76,3,1,0,0
S-16316,U-7316,P-1675,190,0.18,3,0,1,1
S-16317,U-7317,P-1738,151,0.52,7,1,0,0
S-16318,U-7318,P-1077,283,0.75,0,1,0,0
S-16319,U-7319,P-1676,248,0.53,5,1,0,0
S-16320,U-7320,P-1013,240,0.17,2,1,0,0
S-16321,U-7321,P-1701,273,0.66,3,1,0,0
S-16322,U-7322,P-1557,166,0.72,6,1,0,0
S-16323,U-7323,P-1929,181,0.92,7,0,0,0
S-16324,U-7324,P-1536,23,0.8,4,1,0,0
S-16325,U-7325,P-1362,280,0.89,7,1,0,0
S-16326,U-7326,P-1042,239,0.23,7,0,0,0
S-16327,U-7327,P-1309,172,0.47,1,1,0,0
S-16328,U-7328,P-1515,120,0.5,7,1,0,0
S-16329,U-7329,P-1593,46,0.62,4,0,0,0
S-16330,U-7330,P-1041,269,0.68,6,1,0,0
S-16331,U-7331,P-1060,60,0.82,5,0,0,0
S-16332,U-7332,P-1696,50,0.75,9,0,0,0
S-16333,U-7333,P-1010,4,0.58,4,0,0,0
S-16334,U-7334,P-1653,257,0.2,5,1,0,0
S-16335,U-7335,P-1842,29,0.88,7,1,0,0
S-16336,U-7336,P-1231,250,0.98,6,1,0,0
S-16337,U-7337,P-1542,79,0.82,5,0,0,0
S-16338,U-7338,P-1547,189,0.12,4,0,0,0
S-16339,U-7339,P-1441,7,0.35,3,0,0,0
S-16340,U-7340,P-1201,235,0.32,4,1,1,0
S-16341,U-7341,P-1755,155,0.52,4,1,0,0
S-16342,U-7342,P-1489,240,0.6,1,1,0,0
S-16343,U-7343,P-1629,63,0.73,6,0,0,0
S-16344,U-7344,P-1778,126,0.76,0,0,1,1
S-16345,U-7345,P-1090,199,0.95,7,1,1,1
S-16346,U-7346,P-1879,182,0.55,5,0,0,0
S-16347,U-7347,P-1183,34,0.39,6,1,0,0
S-16348,U-7348,P-1166,65,0.25,5,0,0,0
S-16349,U-7349,P-1176,281,0.84,2,1,0,0
S-16350,U-7350,P-1743,212,0.76,8,0,0,0
S-16351,U-7351,P-1414,296,0.14,2,1,0,0
S-16352,U-7352,P-1783,243,0.34,9,0,0,0
S-16353,U-7353,P-1191,220,0.4,0,0,0,0
S-16354,U-7354,P-1640,195,0.26,6,0,0,0
S-16355,U-7355,P-1526,65,0.99,1,0,0,0
S-16356,U-7356,P-1701,178,0.21,5,0,0,0
S-16357,U-7357,P-1453,22,0.68,7,0,0,0
S-16358,U-7358,P-1435,271,0.44,6,0,0,0
S-16359,U-7359,P-1952,158,0.64,0,0,0,0
S-16360,U-7360,P-1967,287,0.2,5,1,0,0
S-16361,U-7361,P-1771,218,0.93,4,0,0,0
S-16362,U-7362,P-1188,2,0.44,9,1,0,0
S-16363,U-7363,P-1716,127,0.27,2,0,0,0
S-16364,U-7364,P-1238,144,0.93,9,1,0,0
S-16365,U-7365,P-1279,245,0.72,3,0,0,0
S-16366,U-7366,P-1073,75,0.62,6,1,0,0
S-16367,U-7367,P-1072,231,0.76,0,0,0,0
S-16368,U-7368,P-1339,14,0.8,8,0,0,0
S-16369,U-7369,P-1791,142,0.54,6,0,0,0
S-16370,U-7370,P-1543,295,0.14,5,1,0,0
S-16371,U-7371,P-1556,209,0.64,1,1,0,0
S-16372,U-7372,P-1771,71,0.72,3,0,0,0
S-16373,U-7373,P-1503,206,0.71,9,0,0,0
S-16374,U-7374,P-1142,275,0.76,2,0,0,0
S-16375,U-7375,P-1762,71,0.85,6,0,0,0
S-16376,U-7376,P-1581,235,0.54,9,0,0,0
S-16377,U-7377,P-1882,289,0.77,1,0,0,0
S-16378,U-7378,P-1172,75,0.53,1,0,0,0
S-16379,U-7379,P-1267,26,0.74,6,0,0,0
S-16380,U-7380,P-1510,230,0.61,0,1,0,0
S-16381,U-7381,P-1776,89,0.29,0,1,0,0
S-16382,U-7382,P-1683,179,0.16,3,1,0,0
S-16383,U-7383,P-1114,232,0.27,1,0,1,0
S-16384,U-7384,P-1642,180,0.45,1,0,0,0
S-16385,U-7385,P-1601,52,0.25,3,0,0,0
S-16386,U-7386,P-1962,292,0.68,0,1,1,0
S-16387,U-7387,P-1156,8,0.37,3,1,0,0
S-16388,U-7388,P-1234,236,0.16,8,0,0,0
S-16389,U-7389,P-1255,276,0.29,5,1,0,0
S-16390,U-7390,P-1405,119,0.49,6,1,0,0
S-16391,U-7391,P-1682,295,0.39,0,1,0,0
S-16392,U-7392,P-1847,249,0.25,6,1,0,0
S-16393,U-7393,P-1502,294,0.37,6,0,0,0
S-16394,U-7394,P-1912,250,0.3,6,1,0,0
S-16395,U-7395,P-1586,165,0.57,7,1,0,0
S-16396,U-7396,P-1941,42,0.72,9,1,0,0
S-16397,U-7397,P-1677,267,0.28,0,0,0,0
S-16398,U-7398,P-1510,136,0.73,1,1,0,0
S-16399,U-7399,P-1120,183,0.46,6,0,0,0
S-16400,U-7400,P-1456,284,0.98,1,1,0,0
S-16401,U-7401,P-1813,251,0.45,7,1,0,0
S-16402,U-7402,P-1530,286,0.77,8,1,0,0
S-16403,U-7403,P-1013,68,0.27,0,0,0,0
S-16404,U-7404,P-1713,95,0.7,4,1,0,0
S-16405,U-7405,P-1027,96,0.47,8,0,0,0
S-16406,U-7406,P-1260,5,0.9,3,1,0,0
S-16407,U-7407,P-1820,237,0.65,7,0,0,0
S-16408,U-7408,P-1494,184,0.32,3,0,0,0
