session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased,category,base_price,image_count,description_word_count,variant_count,has_size_chart,rating,review_count,PRI,VRS,SPI,EDI
S-15453,U-6453,P-1413,1,0.61,6,0,0,0,Home & Living,59.46,6,25,2,0,1.5,161,0.2504739037027676,0.7,1.526278900569715,0.01639344262295082
S-15454,U-6454,P-1788,255,0.17,3,0,0,0,Shoes,483.26,8,212,5,0,2.8,924,2.1532771911063584,0.7,3.8246844930069575,15.0
S-15455,U-6455,P-1369,109,0.22,3,1,0,0,Watch,620.62,7,370,1,1,3.5,213,1.1293856456543894,1.0,3.7561832105152955,4.954545454545454
S-15456,U-6456,P-1928,175,0.67,9,1,0,0,Watch,304.6,1,38,13,1,3.9,1166,0.5543019362352599,0.43999999999999995,5.508509473183514,2.611940298507463
S-15457,U-6457,P-1476,185,0.74,8,0,0,0,T-shirt,261.79,1,60,4,1,4.7,1111,1.17568599272466,0.43999999999999995,6.593080546321897,2.5
S-15458,U-6458,P-1281,253,0.85,8,1,0,0,Electronics,1672.32,5,95,5,1,2.0,404,1.5082523133534154,1.0,2.4015548268426157,2.976470588235294
S-15459,U-6459,P-1117,196,0.67,0,0,0,0,Watch,182.78,1,238,14,1,1.7,724,0.3326175571407774,0.43999999999999995,2.2392983626505893,2.925373134328358
S-15460,U-6460,P-1161,191,0.65,0,1,0,0,Shoes,348.37,1,312,12,1,4.8,338,1.5522434612128504,0.43999999999999995,5.592960103085232,2.9384615384615387
S-15461,U-6461,P-1370,190,0.47,9,0,0,0,T-shirt,11.43,5,277,6,0,4.6,361,0.05133156689271119,0.7,5.4203126748797095,4.042553191489362
S-15462,U-6462,P-1208,242,0.46,0,1,0,0,Watch,355.99,6,368,10,0,3.8,142,0.6478199155626729,0.7,3.7717619189975293,5.260869565217392
S-15463,U-6463,P-1002,298,0.18,6,1,0,0,Shoes,99.09,5,170,12,1,3.1,747,0.44151851356770483,1.0,4.1027898463441765,16.555555555555557
S-15464,U-6464,P-1249,274,0.83,8,0,0,0,Shoes,401.89,7,80,8,1,3.3,297,1.7907142538876264,1.0,3.7600817010935668,3.3012048192771086
S-15465,U-6465,P-1542,135,0.81,6,1,0,0,Electronics,1239.57,2,103,14,1,3.9,394,1.1179584768845037,0.58,4.663530896622875,1.6666666666666667
S-15466,U-6466,P-1466,60,0.9,6,0,1,1,Watch,396.14,2,280,3,1,2.8,39,0.7208836803028097,0.58,2.065772494303804,0.6666666666666666
S-15467,U-6467,P-1341,9,0.18,5,0,0,0,Watch,632.8,5,268,11,0,1.7,485,1.1515504440238753,0.7,2.103310932126168,0.5
S-15468,U-6468,P-1721,91,0.37,5,0,0,0,T-shirt,99.55,2,306,6,1,2.1,549,0.44707414559662284,0.58,2.650165676855137,2.4594594594594597
S-15469,U-6469,P-1632,22,0.26,3,1,0,0,Electronics,860.4,8,256,11,1,5.0,75,0.7759880228719854,1.0,4.330733340286331,0.8461538461538461
S-15470,U-6470,P-1196,83,0.58,8,1,1,0,T-shirt,90.18,7,294,13,1,1.9,1153,0.4049939372165088,1.0,2.679375989885857,1.4310344827586208
S-15471,U-6471,P-1194,125,0.67,3,1,0,0,Home & Living,197.97,5,404,1,1,2.5,946,0.8339441425502339,1.0,3.426649546593039,1.8656716417910448
S-15472,U-6472,P-1994,112,0.99,4,1,0,0,Electronics,370.14,1,252,1,1,2.5,1118,0.33382636771947544,0.43999999999999995,3.5100953541559625,1.1313131313131313
S-15473,U-6473,P-1937,89,0.9,6,1,0,0,Shoes,357.21,8,321,11,1,2.4,996,1.5916321347413447,1.0,3.3142803695816823,0.9888888888888889
S-15474,U-6474,P-1012,293,0.78,6,1,0,0,T-shirt,306.92,2,240,10,0,4.7,200,1.3783625993622852,0.27999999999999997,4.985106613575532,3.7564102564102564
S-15475,U-6475,P-1848,55,0.79,7,0,0,0,Electronics,751.75,2,51,9,1,1.2,393,0.6779974386262378,0.58,1.4343242182315041,0.6962025316455697
S-15476,U-6476,P-1937,124,0.88,0,0,0,0,Shoes,357.21,8,321,11,1,2.4,996,1.5916321347413447,1.0,3.3142803695816823,1.4090909090909092
S-15477,U-6477,P-1513,30,0.68,6,1,0,0,Shoes,210.3,6,47,5,0,3.1,713,0.9370405026066034,0.7,4.073947436650542,0.4411764705882353
S-15478,U-6478,P-1428,120,0.41,8,1,0,0,T-shirt,186.42,8,368,12,0,2.7,226,0.8372030358826964,0.7,2.929473009439958,2.926829268292683
S-15479,U-6479,P-1920,241,0.2,5,1,0,0,T-shirt,262.24,3,74,5,1,2.7,618,1.1777069205550816,0.72,3.4711768472496822,12.05
S-15480,U-6480,P-1798,196,0.2,7,1,0,0,Home & Living,196.44,3,445,4,0,2.6,397,0.8274990521925945,0.42,3.112955042747908,9.8
S-15481,U-6481,P-1301,140,0.22,8,1,0,0,Watch,354.06,6,244,9,1,3.2,769,0.6443077594991993,1.0,4.2536899295025465,6.363636363636363
S-15482,U-6482,P-1850,295,0.97,3,0,0,0,T-shirt,148.09,5,39,5,0,1.1,68,0.6650648942381102,0.7,0.9315034310113972,3.0412371134020617
S-15483,U-6483,P-1907,281,0.1,3,1,0,0,Home & Living,23.04,3,314,11,1,3.3,726,0.097055478326804,0.72,4.348691475172122,28.1
S-15484,U-6484,P-1743,105,0.26,1,0,0,0,Electronics,724.76,8,368,14,1,4.2,1135,0.6536553689640867,1.0,5.909625623396122,4.038461538461538
S-15485,U-6485,P-1344,218,0.42,6,1,1,0,T-shirt,214.7,7,30,14,0,2.3,923,0.9642071226478646,0.7,3.1412075529551746,5.190476190476191
S-15486,U-6486,P-1778,260,0.29,8,1,1,1,Home & Living,256.81,2,106,7,1,2.5,1177,1.0818063102910822,0.58,3.535786682105766,8.965517241379311
S-15487,U-6487,P-1098,162,0.29,0,0,0,0,T-shirt,184.44,6,43,1,0,2.3,1096,0.8283109534288409,0.7,3.2201538517266055,5.586206896551725
S-15488,U-6488,P-1187,273,0.26,3,1,0,0,Shoes,73.15,3,446,14,1,1.6,355,0.32593681771599164,0.72,1.8799778338726498,10.5
S-15489,U-6489,P-1686,77,0.36,1,1,0,0,T-shirt,304.89,5,315,6,0,2.4,512,1.369245969371716,0.7,2.9953324056819692,2.138888888888889
S-15490,U-6490,P-1144,156,0.26,3,1,0,0,Electronics,1894.38,6,407,7,1,1.3,329,1.7085264885730262,1.0,1.5077640901597367,6.0
S-15491,U-6491,P-1184,148,0.17,7,0,0,0,Shoes,276.45,5,246,1,1,3.1,335,1.2317871942253709,1.0,3.6066089191771864,8.705882352941176
S-15492,U-6492,P-1604,77,0.43,9,1,0,0,Home & Living,132.23,7,171,7,1,2.4,139,0.5570158810396394,1.0,2.371988362852466,1.7906976744186047
S-15493,U-6493,P-1987,161,0.36,2,0,0,0,Watch,159.4,7,424,11,1,1.8,540,0.29007133498325816,1.0,2.265630940384733,4.472222222222222
S-15494,U-6494,P-1296,64,0.14,2,0,0,0,Watch,980.97,6,278,5,1,4.0,891,1.7851397583345465,1.0,5.434772906064008,4.571428571428571
S-15495,U-6495,P-1979,203,0.77,5,1,0,0,Electronics,1148.25,4,300,1,0,4.9,227,1.035597683940908,0.5599999999999999,5.3207587163753525,2.6363636363636362
S-15496,U-6496,P-1221,18,0.16,0,1,0,0,T-shirt,131.14,4,390,14,1,3.3,1107,0.5889432792922261,0.8599999999999999,4.626805832422771,1.125
S-15497,U-6497,P-1423,12,0.84,4,0,0,0,Home & Living,466.13,1,74,11,0,3.3,427,1.9635620708538692,0.13999999999999999,3.9990213090839855,0.14285714285714285
S-15498,U-6498,P-1482,262,0.3,9,0,0,0,Home & Living,57.78,8,324,13,0,3.8,992,0.24339694174143817,0.7,5.244555304674331,8.733333333333333
S-15499,U-6499,P-1415,219,0.72,5,0,0,0,Watch,431.24,7,129,14,0,4.6,732,0.7847576066385209,0.7,6.069374045735719,3.0416666666666665
S-15500,U-6500,P-1104,181,0.59,7,1,0,0,Shoes,272.31,1,154,13,0,2.9,66,1.2133404625050126,0.13999999999999999,2.43872171924676,3.0677966101694913
S-15501,U-6501,P-1605,118,0.96,3,0,0,0,Watch,706.5,1,255,9,0,1.7,148,1.285667491629058,0.13999999999999999,1.701341744021456,1.2291666666666667
S-15502,U-6502,P-1298,118,0.35,0,0,0,0,Electronics,838.44,2,287,4,1,4.7,1195,0.7561824708237884,0.58,6.661533658439943,3.3714285714285714
S-15503,U-6503,P-1423,133,0.27,6,1,0,0,Home & Living,466.13,1,74,11,0,3.3,427,1.9635620708538692,0.13999999999999999,3.9990213090839855,4.925925925925926
S-15504,U-6504,P-1296,235,0.38,0,1,0,0,Watch,980.97,6,278,5,1,4.0,891,1.7851397583345465,1.0,5.434772906064008,6.184210526315789
S-15505,U-6505,P-1371,236,0.15,5,1,0,0,T-shirt,230.73,5,250,3,0,2.9,748,1.0361970629182198,0.7,3.8388686104399867,15.733333333333333
S-15506,U-6506,P-1744,92,0.22,5,1,0,0,Electronics,1974.47,5,200,8,1,3.6,1058,1.7807590324500804,1.0,5.014857848833013,4.181818181818182
S-15507,U-6507,P-1924,3,0.36,8,0,0,0,Electronics,1984.09,5,11,4,1,3.7,1082,1.7894352351232887,1.0,5.170742782780733,0.08333333333333333
S-15508,U-6508,P-1042,286,0.2,7,1,0,0,Home & Living,155.29,2,364,2,1,3.4,827,0.6541556089136021,0.58,4.568928944981976,14.3
S-15509,U-6509,P-1872,133,0.28,4,0,0,0,T-shirt,360.83,4,128,2,0,3.0,44,1.6204697534468047,0.5599999999999999,2.283997493862192,4.749999999999999
S-15510,U-6510,P-1734,63,0.9,0,1,0,0,Home & Living,467.93,6,188,5,0,1.6,798,1.971144530098151,0.7,2.138675502645208,0.7
S-15511,U-6511,P-1614,266,0.26,3,1,0,0,Shoes,221.3,7,171,7,0,1.2,896,0.9860535579022413,0.7,1.631773406894111,10.23076923076923
S-15512,U-6512,P-1739,91,0.78,3,0,0,0,T-shirt,40.59,7,241,3,1,1.3,594,0.18228769030403738,1.0,1.661025965441864,1.1666666666666667
S-15513,U-6513,P-1258,30,0.89,8,1,0,0,Watch,623.06,6,51,7,1,1.3,743,1.1338258844082107,1.0,1.719130669056604,0.33707865168539325
S-15514,U-6514,P-1733,184,0.21,7,0,0,0,Home & Living,340.7,2,82,4,0,2.3,571,1.4351910358481823,0.27999999999999997,2.920603936034707,8.761904761904763
S-15515,U-6515,P-1501,131,0.26,3,1,0,0,T-shirt,254.04,3,63,2,0,4.6,1150,1.140881124534064,0.42,6.484515496024132,5.038461538461538
S-15516,U-6516,P-1028,70,0.93,6,1,1,1,Watch,983.06,4,69,1,0,5.0,253,1.788943077594992,0.5599999999999999,5.537334267018537,0.7526881720430108
S-15517,U-6517,P-1248,140,0.92,6,1,0,0,Shoes,205.95,5,141,10,0,3.1,1131,0.9176580671033283,0.7,4.35967958043314,1.5217391304347827
S-15518,U-6518,P-1728,71,0.73,6,1,0,0,Shoes,148.81,4,390,9,1,1.1,190,0.6630575235039878,0.8599999999999999,1.1555001541702588,0.9726027397260274
S-15519,U-6519,P-1469,91,0.96,8,1,0,0,Home & Living,385.12,1,258,12,1,2.4,679,1.6223092800876195,0.43999999999999995,3.130604543121673,0.9479166666666666
S-15520,U-6520,P-1354,264,0.37,8,1,0,0,Watch,877.64,7,402,3,0,3.7,209,1.5971029261901295,0.7,3.956859572730927,7.135135135135135
S-15521,U-6521,P-1122,19,0.79,6,0,0,0,Home & Living,252.76,6,240,11,1,5.0,1120,1.0647457769914488,1.0,7.02197642307216,0.24050632911392406
S-15522,U-6522,P-1306,117,0.8,6,0,0,0,Electronics,1620.13,3,19,5,1,4.3,922,1.4611825610130054,0.72,5.871761141672453,1.4625
S-15523,U-6523,P-1873,44,0.68,3,0,0,0,Shoes,146.35,2,53,14,1,4.4,514,0.6520964220469634,0.58,5.494866872584089,0.6470588235294118
S-15524,U-6524,P-1140,61,0.45,0,0,0,0,Watch,868.7,7,140,10,1,4.6,161,1.5808341825593246,1.0,4.680588628413792,1.3555555555555556
S-15525,U-6525,P-1911,113,0.56,7,1,0,0,Shoes,418.88,4,159,5,0,4.4,576,1.8664171456578889,0.5599999999999999,5.594901194527129,2.017857142857143
S-15526,U-6526,P-1230,204,0.43,4,0,0,0,Shoes,168.33,5,194,7,0,2.0,426,0.7500334179922471,0.7,2.42271360529145,4.744186046511628
S-15527,U-6527,P-1986,110,0.22,8,1,0,0,Shoes,268.75,6,62,12,1,2.5,432,1.1974780555184243,1.0,3.035368864001245,5.0
S-15528,U-6528,P-1882,106,0.19,9,1,0,0,Shoes,293.86,7,126,8,0,3.5,161,1.3093614935614668,0.7,3.5613174346626684,5.578947368421052
S-15529,U-6529,P-1416,14,0.19,2,1,0,0,Home & Living,422.69,1,242,14,1,1.1,1076,1.7805720544252075,0.43999999999999995,1.5360256289744056,0.7368421052631579
S-15530,U-6530,P-1296,192,0.67,7,1,0,0,Watch,980.97,6,278,5,1,4.0,891,1.7851397583345465,1.0,5.434772906064008,2.8656716417910446
S-15531,U-6531,P-1153,208,0.11,5,0,0,0,Electronics,1240.98,1,318,7,1,4.7,921,1.1192301448438826,0.43999999999999995,6.416952510143199,18.90909090909091
S-15532,U-6532,P-1479,169,0.19,0,1,0,0,T-shirt,179.22,6,349,4,1,4.4,560,0.8048681905959492,1.0,5.570154396859973,8.894736842105264
S-15533,U-6533,P-1269,272,0.39,1,0,0,0,Electronics,1191.72,4,110,4,1,3.0,560,1.0748029365609049,0.8599999999999999,3.7978325433136173,6.9743589743589745
S-15534,U-6534,P-1791,113,0.64,4,0,0,0,Electronics,696.68,3,280,12,1,4.5,857,0.6283302368368837,0.72,6.079143689539166,1.765625
S-15535,U-6535,P-1676,7,0.83,0,1,0,0,Watch,113.36,3,163,10,0,4.7,609,0.2062891250545931,0.42,6.028651419737316,0.08433734939759036
S-15536,U-6536,P-1487,147,0.7,9,1,0,0,Watch,341.44,3,149,1,1,2.3,568,0.6213422623380405,0.72,2.918184999698112,2.1
S-15537,U-6537,P-1674,234,0.15,5,1,0,0,Watch,636.25,6,52,3,0,1.5,857,1.157828650458582,0.7,2.026381229846389,15.6
S-15538,U-6538,P-1067,146,0.46,0,1,0,0,T-shirt,65.6,5,51,10,0,5.0,633,0.2946063681681412,0.7,6.452048954437226,3.1739130434782608
S-15539,U-6539,P-1438,259,0.66,5,1,0,0,T-shirt,68.9,6,400,5,1,4.1,518,0.3094265055912337,1.0,5.126561184196028,3.9242424242424243
S-15540,U-6540,P-1631,71,0.41,3,0,0,0,Electronics,1423.72,7,346,9,0,2.4,725,1.284041919948051,0.7,3.162024007115902,1.7317073170731707
S-15541,U-6541,P-1520,101,0.49,9,1,0,0,T-shirt,16.49,1,294,5,0,1.7,494,0.07405577760811964,0.13999999999999999,2.1095496392733546,2.061224489795918
S-15542,U-6542,P-1345,78,0.64,9,1,0,0,Shoes,219.47,7,137,11,1,3.2,352,0.9778995677939669,1.0,3.75453955643731,1.21875
S-15543,U-6543,P-1114,193,0.31,3,0,0,0,Shoes,167.95,2,93,1,0,3.7,784,0.7483402397183977,0.27999999999999997,4.932605951158982,6.225806451612903
S-15544,U-6544,P-1884,179,0.8,7,0,0,0,T-shirt,35.83,8,418,12,1,2.2,394,0.16091076480891003,1.0,2.630709736556494,2.2375
S-15545,U-6545,P-1190,263,0.19,3,1,0,0,Electronics,1128.41,8,328,12,0,1.7,36,1.017704143292628,0.7,1.2277120902990362,13.842105263157896
S-15546,U-6546,P-1249,161,0.21,3,0,0,0,Shoes,401.89,7,80,8,1,3.3,297,1.7907142538876264,1.0,3.7600817010935668,7.666666666666667
S-15547,U-6547,P-1341,14,0.99,2,0,0,0,Watch,632.8,5,268,11,0,1.7,485,1.1515504440238753,0.7,2.103310932126168,0.1414141414141414
S-15548,U-6548,P-1633,263,0.86,4,1,0,0,T-shirt,221.18,3,242,9,0,1.3,124,0.9933084834059371,0.42,1.2553615716985984,3.058139534883721
S-15549,U-6549,P-1898,73,0.67,1,0,0,0,Home & Living,473.97,2,85,4,1,4.7,837,1.9965878933400736,0.58,6.327157014453158,1.0895522388059702
S-15550,U-6550,P-1915,60,0.74,1,0,0,0,T-shirt,181.88,1,344,10,0,4.6,396,0.8168141195491085,0.13999999999999999,5.505221378232215,0.8108108108108109
S-15551,U-6551,P-1393,253,0.38,8,1,0,0,Watch,568.11,5,86,11,1,1.6,108,1.033829523948173,1.0,1.501231322313326,6.657894736842105
S-15552,U-6552,P-1681,40,0.95,7,1,0,0,Watch,288.34,7,37,11,1,2.4,920,0.5247124763429902,1.0,3.2762208174025473,0.42105263157894735
S-15553,U-6553,P-1406,186,0.59,1,0,0,0,Home & Living,260.11,6,198,7,1,4.1,21,1.0957074855722653,1.0,2.534654811753819,3.152542372881356
S-15554,U-6554,P-1976,267,0.21,2,0,0,0,T-shirt,417.65,2,82,1,1,3.0,16,1.8756455741680513,0.58,1.6999280064337297,12.714285714285714
S-15555,U-6555,P-1462,256,0.95,3,0,0,0,Electronics,534.52,1,410,6,0,3.7,732,0.48207940258662674,0.13999999999999999,4.8818878193961215,2.694736842105263
S-15556,U-6556,P-1656,276,0.44,2,0,0,0,Home & Living,237.39,2,305,1,0,3.6,553,1.0,0.27999999999999997,4.548358574458044,6.2727272727272725
S-15557,U-6557,P-1285,257,0.86,9,1,0,0,Shoes,72.33,2,61,12,1,2.9,553,0.3222831172303168,0.58,3.6639555183134243,2.988372093023256
S-15558,U-6558,P-1204,26,0.26,3,0,0,0,Home & Living,83.29,5,283,14,1,2.6,606,0.3508572391423397,1.0,3.3324349713509394,1.0
S-15559,U-6559,P-1591,32,0.97,5,0,0,0,T-shirt,427.96,1,191,1,1,1.1,1121,1.9219472762383796,0.43999999999999995,1.5450309789381813,0.32989690721649484
S-15560,U-6560,P-1973,50,0.15,8,0,0,0,Watch,170.75,8,236,10,1,2.8,756,0.31072572426845246,1.0,3.712443421924971,3.3333333333333335
S-15561,U-6561,P-1493,3,0.24,3,1,0,0,Electronics,1017.78,8,11,12,0,3.6,21,0.9179278125507314,0.7,2.2255505664179873,0.125
S-15562,U-6562,P-1951,240,0.2,4,1,0,0,Shoes,465.67,5,242,10,0,2.2,78,2.0749008599563337,0.7,1.9225570550854898,12.0
S-15563,U-6563,P-1318,230,0.42,0,0,0,0,T-shirt,287.12,2,59,3,0,3.8,253,1.2894417748237303,0.27999999999999997,4.2083740429340875,5.476190476190476
S-15564,U-6564,P-1128,95,0.81,4,0,0,0,T-shirt,18.87,4,180,12,0,3.3,1156,0.0847442403556833,0.5599999999999999,4.6553665799478265,1.1728395061728396
S-15565,U-6565,P-1685,213,0.24,3,0,0,0,T-shirt,470.85,6,346,2,0,1.6,649,2.1145641532312394,0.7,2.0726311561246984,8.875
S-15566,U-6566,P-1825,249,0.35,9,1,1,0,Electronics,1718.89,3,195,10,1,1.4,970,1.550253431699706,0.72,1.9259314111215708,7.114285714285714
S-15567,U-6567,P-1806,87,0.68,2,1,0,0,Home & Living,376.53,1,276,6,0,4.7,892,1.5861240995829646,0.13999999999999999,6.386911386023909,1.2794117647058822
S-15568,U-6568,P-1646,37,0.55,6,1,0,0,Shoes,104.78,6,383,13,1,4.5,931,0.46687163035244844,1.0,6.153599533217032,0.6727272727272726
S-15569,U-6569,P-1637,86,0.69,0,1,0,0,T-shirt,123.42,8,267,12,0,2.7,53,0.5542731396236583,0.7,2.1540513851447085,1.2463768115942029
S-15570,U-6570,P-1214,80,0.99,0,0,0,0,Watch,733.24,6,46,8,0,3.0,923,1.3343281409229875,0.7,4.09722724298501,0.8080808080808081
S-15571,U-6571,P-1254,285,0.6,5,1,0,0,Shoes,385.66,2,448,2,1,1.7,482,1.7183977186650627,0.58,2.1012056622418744,4.75
S-15572,U-6572,P-1072,62,0.76,3,0,0,0,Watch,788.29,6,176,11,1,4.6,38,1.4345064783811325,1.0,3.3704767144392744,0.8157894736842105
S-15573,U-6573,P-1280,188,0.51,2,1,0,0,Watch,454.78,7,125,14,0,1.8,518,0.827594991993012,0.7,2.2506853979397197,3.6862745098039214
S-15574,U-6574,P-1969,178,0.9,9,1,0,0,Watch,526.78,8,113,6,1,1.5,211,0.9586184306303683,1.0,1.6069758824016036,1.9777777777777779
S-15575,U-6575,P-1587,119,0.58,1,1,0,0,Electronics,1826.03,7,238,1,0,4.0,886,1.6468821587690976,0.7,5.430275985847664,2.0517241379310347
S-15576,U-6576,P-1256,55,0.5,4,1,1,0,Electronics,842.72,5,450,14,0,5.0,262,0.7600425693104133,0.7,5.572154032177765,1.1
S-15577,U-6577,P-1486,251,0.87,2,1,0,0,Electronics,1965.62,3,219,4,1,1.7,112,1.7727772867475964,0.72,1.6073118583621957,2.8850574712643677
S-15578,U-6578,P-1675,7,0.26,4,0,0,0,Electronics,1212.57,4,146,4,0,1.2,434,1.0936073883006547,0.5599999999999999,1.4580830474612843,0.2692307692307692
S-15579,U-6579,P-1598,6,0.59,6,0,1,1,Electronics,965.68,2,297,1,1,2.4,699,0.8709392305056007,0.58,3.144518560820834,0.1016949152542373
S-15580,U-6580,P-1043,89,0.7,7,1,0,0,Shoes,12.54,4,182,4,1,1.3,399,0.05587488303702713,0.8599999999999999,1.5577807822480754,1.2714285714285714
S-15581,U-6581,P-1021,185,0.28,8,1,0,0,T-shirt,134.42,4,304,2,0,2.2,951,0.6036735977006332,0.5599999999999999,3.017768615308201,6.607142857142856
S-15582,U-6582,P-1437,197,0.98,6,0,0,0,T-shirt,265.44,2,292,6,0,1.3,174,1.192077962904747,0.27999999999999997,1.3428443532201138,2.010204081632653
S-15583,U-6583,P-1615,88,0.49,9,1,0,0,Home & Living,310.85,1,258,10,0,4.6,21,1.3094485867138466,0.13999999999999999,2.8437590570896507,1.7959183673469388
S-15584,U-6584,P-1533,243,0.96,0,0,0,0,Electronics,495.12,8,31,6,0,1.7,291,0.4465448510976028,0.7,1.9300962927712155,2.53125
S-15585,U-6585,P-1551,175,0.7,5,1,0,0,Watch,936.89,3,70,10,1,5.0,350,1.7049242975687873,0.72,5.860786223465865,2.5
S-15586,U-6586,P-1037,152,0.6,5,0,0,0,T-shirt,497.33,6,55,5,0,2.5,1060,2.2334845286747207,0.7,3.4834835693069914,2.533333333333333
S-15587,U-6587,P-1489,124,0.57,1,0,0,0,Home & Living,45.33,6,56,7,1,4.9,1107,0.19095159863515734,1.0,6.870105629961086,2.175438596491228
S-15588,U-6588,P-1189,133,0.18,8,0,0,0,Electronics,1300.45,7,363,12,0,3.2,674,1.1728656721802342,0.7,4.169416122158419,7.388888888888889
S-15589,U-6589,P-1302,30,0.26,4,0,0,0,Home & Living,345.8,4,292,2,0,3.0,87,1.4566746703736468,0.5599999999999999,2.686402088686924,1.1538461538461537
S-15590,U-6590,P-1660,191,0.63,7,0,0,0,Electronics,431.83,3,395,9,0,2.6,526,0.3894640956727214,0.42,3.2589442852415087,3.0317460317460316
S-15591,U-6591,P-1597,253,0.37,5,0,0,0,Electronics,661.74,6,128,5,1,3.0,176,0.5968181244250438,1.0,3.105689839544297,6.837837837837838
S-15592,U-6592,P-1075,190,0.16,0,0,0,0,T-shirt,119.56,6,67,12,0,4.9,814,0.5369380697893744,0.7,6.569124350976046,11.875
S-15593,U-6593,P-1603,130,0.12,2,1,0,0,Electronics,1653.07,2,292,1,0,2.8,104,1.490890889085301,0.27999999999999997,2.6062177960882127,10.833333333333334
S-15594,U-6594,P-1265,177,0.26,3,0,0,0,Home & Living,371.22,8,373,1,1,3.7,1107,1.5637558448123343,1.0,5.18763078180735,6.8076923076923075
S-15595,U-6595,P-1788,265,0.61,0,1,0,0,Shoes,483.26,8,212,5,0,2.8,924,2.1532771911063584,0.7,3.8246844930069575,4.344262295081967
S-15596,U-6596,P-1366,94,0.64,8,0,0,0,T-shirt,22.32,7,440,8,1,4.6,173,0.10023802038891634,1.0,4.7463308752773665,1.46875
S-15597,U-6597,P-1508,199,0.35,9,0,0,0,Shoes,219.47,5,399,11,1,2.3,795,0.9778995677939669,1.0,3.072615625488416,5.685714285714286
S-15598,U-6598,P-1634,16,0.16,2,1,0,0,Home & Living,160.54,8,224,14,0,1.6,367,0.6762711150427566,0.7,1.890586540214058,1.0
S-15599,U-6599,P-1676,158,0.39,1,1,0,0,Watch,113.36,3,163,10,0,4.7,609,0.2062891250545931,0.42,6.028651419737316,4.051282051282051
S-15600,U-6600,P-1378,297,0.2,9,1,0,0,Electronics,1463.39,7,224,1,1,4.5,989,1.3198199823229135,1.0,6.207934448815772,14.85
S-15601,U-6601,P-1945,252,0.82,0,1,0,0,Home & Living,416.67,2,142,6,1,4.5,672,1.7552129407304438,0.58,5.860570796680255,3.073170731707317
S-15602,U-6602,P-1923,213,0.77,8,1,0,0,Watch,302.8,6,99,5,0,4.6,670,0.551026350269326,0.7,5.988067606013947,2.7662337662337664
S-15603,U-6603,P-1489,93,0.7,6,0,0,0,Home & Living,45.33,6,56,7,1,4.9,1107,0.19095159863515734,1.0,6.870105629961086,1.3285714285714285
S-15604,U-6604,P-1220,1,0.34,2,1,0,0,Shoes,126.4,6,11,7,0,4.4,1004,0.5632045626698748,0.7,6.083213682033996,0.029411764705882353
S-15605,U-6605,P-1961,217,0.16,2,0,0,0,Watch,902.66,7,388,8,0,4.7,75,1.642633571116611,0.7,4.070889339869152,13.5625
S-15606,U-6606,P-1425,158,0.71,5,0,1,0,Home & Living,66.85,7,227,13,1,4.7,631,0.2816041113779013,1.0,6.061956030498046,2.2253521126760565
S-15607,U-6607,P-1375,271,0.59,6,0,0,0,Electronics,1761.02,5,201,11,1,5.0,126,1.588250148812208,1.0,4.844187086458591,4.593220338983051
S-15608,U-6608,P-1878,85,0.7,8,1,0,0,T-shirt,99.6,1,364,1,1,5.0,179,0.4472986931333363,0.43999999999999995,5.19295685089021,1.2142857142857142
S-15609,U-6609,P-1277,234,0.6,8,1,0,0,Electronics,464.39,1,139,14,0,4.0,1079,0.4188297047205036,0.13999999999999999,5.587773056094613,3.9
S-15610,U-6610,P-1821,180,0.29,7,0,0,0,Home & Living,443.56,5,403,7,0,5.0,193,1.8684864568852944,0.7,5.267858159063328,6.206896551724139
S-15611,U-6611,P-1412,166,0.85,1,0,1,0,Watch,112.71,3,81,3,0,4.2,44,0.20510627456689473,0.42,3.1975964914070687,1.9529411764705882
S-15612,U-6612,P-1718,278,0.53,1,1,0,0,Electronics,499.2,3,312,8,1,2.4,1073,0.45022457115027326,0.72,3.3499897320330287,5.245283018867925
S-15613,U-6613,P-1341,174,0.98,7,0,0,0,Watch,632.8,5,268,11,0,1.7,485,1.1515504440238753,0.7,2.103310932126168,1.7755102040816326
S-15614,U-6614,P-1328,258,0.73,4,0,0,0,Shoes,81.03,7,227,5,0,2.4,370,0.36104798823686673,0.7,2.839776990051569,3.5342465753424657
S-15615,U-6615,P-1682,268,0.48,5,0,0,0,Home & Living,176.26,4,279,14,1,3.6,272,0.7424912591094823,0.8599999999999999,4.0388196925331705,5.583333333333333
S-15616,U-6616,P-1507,197,0.83,7,1,0,0,Electronics,1594.86,3,367,1,1,4.0,690,1.4383917458828621,0.72,5.230511859014136,2.3734939759036147
S-15617,U-6617,P-1891,244,0.14,3,0,0,0,Electronics,945.19,7,62,11,0,2.5,987,0.8524594599469688,0.7,3.447841348873934,17.428571428571427
S-15618,U-6618,P-1112,202,0.95,5,0,0,0,T-shirt,370.76,4,56,1,0,4.1,138,1.6650648942381103,0.5599999999999999,4.0462686251671665,2.126315789473684
S-15619,U-6619,P-1671,81,0.41,0,1,0,0,Home & Living,159.81,1,203,13,0,3.7,28,0.6731960065714647,0.13999999999999999,2.491798914189991,1.975609756097561
S-15620,U-6620,P-1029,2,0.32,4,0,0,0,Watch,888.5,7,18,9,1,3.8,207,1.6168656281845974,1.0,4.056528940573002,0.0625
